Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Total Households (tot_hh),Farm Activity Households (farm_activity_hhs),Non-Farm Activity Households (non_farm_activity_hhs),Government Seed Centres Available (govt_seed_centres),Watershed Development Projects Available (watershed_dev_projects),Community Rainwater Harvesting Systems Available (community_rainwater_harvesting),Farmer Collectives Available (farmers_collectives),Food Grain Warehouses Available (food_grain_warehouses),Primary Processing Facilities Available (primary_processing_facilities),Custom Hiring Centres Available (custom_hiring_centres)
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193035","Karda","534679","Aurangpur",56,35,21,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193035","Karda","534703","Ganeshpur",51,10,41,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193016","Bhosa","534542","Bhosa",352,261,33,false,true,true,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193021","Dahegaon","534678","Dahegaon",332,210,73,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","289246","Kankati (Pu)","534556","Kankati",209,52,26,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193075","Waigaon (G)","534561","Waigaon (Gond)",436,375,51,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193075","Waigaon (G)","534569","Tekadi",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193053","Nimba","534639","Nimbha",235,150,66,false,true,true,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193041","Kora","534725","Patalkot",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193041","Kora","534726","Akola",2,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193041","Kora","534733","Kora",1200,52,500,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193041","Kora","534739","Pilapur",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193063","Sawangi(Z)","534697","Savangi (Zade)",152,70,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193063","Sawangi(Z)","534698","Shegaon (Go)",180,110,70,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193013","Bawapur","534642","Ashta",152,102,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193013","Bawapur","534643","Jejuri",67,40,27,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193013","Bawapur","534644","Bawapur",105,85,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193076","Waigaon(H)","534622","Muradpur",56,18,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193076","Waigaon(H)","534623","Waygaon (H)",532,461,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193076","Waigaon(H)","534630","Chikhalkot",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193076","Waigaon(H)","534631","Hirdi",78,58,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193015","Barfa","534596","Saigavhan",93,35,5,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193015","Barfa","534636","Bodkha Rith",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193015","Barfa","534637","Barfa",135,81,40,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193015","Barfa","534638","Sukali",66,45,21,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193034","Kandhli","534549","Dalpatpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193034","Kandhli","534550","Kandhali",360,262,32,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193045","Mandgaon","534665","Mandgaon",1292,895,397,true,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193033","Kalmana","534536","Krishnapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193033","Kalmana","534538","Narayanpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193033","Kalmana","534539","Kalamana",90,56,22,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193033","Kalmana","534541","Gaul",56,36,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193023","Derda","534653","Derda",506,76,34,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193059","Pipri","534603","Pipri",207,98,109,false,true,false,"No",false,true,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193059","Pipri","534708","Aurangpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193073","Wadgaon","534597","Lokhandi",70,60,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193073","Wadgaon","534625","Paikmari",176,166,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193073","Wadgaon","534626","Wadgaon",130,100,30,false,true,false,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193073","Wadgaon","534627","Bodkha",125,100,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193029","Govindpur","534701","Keslapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193029","Govindpur","534702","Govindpur",150,150,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193029","Govindpur","534704","Pothara",114,114,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193071","Undirgaon","534590","Shivanfal",97,90,7,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193071","Undirgaon","534591","Undirgaon",102,102,0,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193071","Undirgaon","534599","Jogingumpa",85,80,5,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193012","Asola","534700","Mendula",101,80,20,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193012","Asola","534748","Asola",189,80,20,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193012","Asola","534751","Karur",127,80,20,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193036","Karur","534699","Karur",215,38,29,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193036","Karur","534743","Yekodi",72,40,30,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193036","Karur","534744","Gangapur",63,41,21,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193036","Karur","534745","Yasapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193036","Karur","534747","Tirmalpur",2,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193036","Karur","534749","Aloni",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193036","Karur","534750","Pawangaon",178,126,22,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193051","Nadra","534654","Dhanoli",57,39,16,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193051","Nadra","534655","Nandra",105,71,30,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193024","Dhamngaon","534572","Dhamangaon",177,160,1,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193024","Dhamngaon","534573","Kawadapur",51,50,1,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193024","Dhamngaon","534574","Dongargaon",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193024","Dhamngaon","534576","Davalatpur",60,55,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193024","Dhamngaon","534579","Sandas",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193024","Dhamngaon","534755","Khursapar",140,135,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193025","Dhongaon","534593","Khapri",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193025","Dhongaon","534611","Bhawanpur",105,72,33,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193025","Dhongaon","534613","Husenpur",39,35,4,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193025","Dhongaon","534614","Dhondgaon",212,170,42,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534575","Khursapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534738","Satghari",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534740","Wanarchuwa",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534741","Sonapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534742","Ghui",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534752","Girgaon",66,50,9,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534753","Bori",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534754","Chapapur",110,100,10,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193039","Khapri","534756","Khapri",176,160,16,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193018","Chakur","534555","Kori",330,60,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193018","Chakur","534646","Chakur",150,129,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193018","Chakur","534648","Tambhari",119,88,31,false,true,true,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193067","Tas","534629","Sonegaon",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193067","Tas","534632","Wadgaon",91,81,10,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193067","Tas","534633","Tas",312,155,157,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193067","Tas","534689","Dhagadban",83,70,13,false,true,true,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193066","Sujatpur","534656","Sakurli",125,80,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193066","Sujatpur","534657","Savangi",89,73,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193066","Sujatpur","534658","Sujatpur",145,61,49,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193026","Dogargaon","534707","Dongargaon",344,190,154,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193020","Silli","534720","Dhamangaon",71,51,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193020","Silli","534721","Silli",154,121,33,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193020","Silli","534722","Ganeshpur",30,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193020","Silli","534723","Gadamodi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193074","Wagheda","534624","Sonegaon Rithi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193074","Wagheda","534628","Wagheda",223,200,23,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193074","Wagheda","534634","Lonhar",147,120,27,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193074","Wagheda","534635","Wagheda (Dhok)",25,19,6,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193050","Nandpur","534645","Nandpur",150,105,30,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193050","Nandpur","534651","Wandhali",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193050","Nandpur","534652","Khuni",40,40,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193009","Aajada","534567","Govindpur",35,25,5,true,true,true,"PACS",false,true,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193009","Aajada","534606","Mira",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193009","Aajada","534663","Ajda",230,200,24,false,true,true,"FPOs",false,true,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193055","Parda","534688","Parda",514,300,40,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193077","Wasi","534728","Sawari",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193077","Wasi","534729","Washi",513,330,183,false,true,true,"FPOs",false,true,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193077","Wasi","534730","Chopan",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193077","Wasi","534746","Guljarpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193070","Umari","534552","Umri",134,89,45,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193070","Umari","534559","Jira",75,60,15,false,false,false,"No",false,false,false
