Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Kutcha Wall & Roof Households (hh_kutcha_wall_roof),Kutcha Wall & Roof Households (%) (perct_hh_kutcha_wall_roof),PMAY Houses (pmay_house),PMAY Permanent Waitlist (pmay_permanent_wait_list),State Housing Scheme Houses (any_state_housing_scheme),State Housing Scheme Permanent Waitlist (any_state_housing_permanent_wait_list)
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172576","Bhorsa","529148","Bhorse",170,85,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172576","Bhorsa","529149","Bhorsa",300,75,10,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172611","Kinhola","529176","Kinhola",540,40.12,20,9,15,9
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172627","Palaskhed Daulat","529192","Palaskhed Daulat",92,22.44,2,238,5,53
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172629","Patoda","529147","Patoda",49,19.6,10,250,10,19
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172584","Deulgaondhangar","529213","Deulgaon Dhangar",368,51.98,18,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172581","Chandhaiprchikhli","529193","Chandhai Pr.Chikhali",250,54.35,3,240,20,303
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172581","Chandhaiprchikhli","529194","Pambulwadi",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172612","Kolara","529200","Kolara",200,20.41,7,425,11,57
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172592","Eklara","529146","Eklara",300,40.05,100,450,1,450
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172601","Karwand","529090","Karwand",142,18.09,155,254,154,254
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172601","Karwand","529091","Shrikrishna Nagar",12,10.91,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172601","Karwand","529157","Belkhed",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172617","Malshemba","529186","Malshemba",200,66.67,100,50,53,59
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172617","Malshemba","529187","Borala",1,100,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172595","Harni","529092","Harni",3,0.6,145,204,121,25
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172645","Somthana","529166","Somthana",80,31.37,0,0,7,9
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172573","Bharosa","529150","Jambhrun Pr.Amdapur",1,100,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172573","Bharosa","529212","Ramnagar",35,20,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172573","Bharosa","529222","Bharosa",210,21,2,300,5,2
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172634","Sakegaon","529188","Sakegaon",150,48.08,5,150,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","265781","Naigaon Khurd","529154","Naigaon Kh.",169,74.45,4,43,10,154
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172632","Ranantri","529208","Ranantri",98,40.83,100,12,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172577","Borgaon Kakade","529141","Borgaon Kakade",339,48.43,2,339,0,339
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172600","Karatwadi","529116","Karatwadi",35,14.17,1,110,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172600","Karatwadi","529117","Ghanmod",44,58.67,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172600","Karatwadi","529138","Manmod",10,14.08,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172614","Mahimal","529115","Mahimal",101,50.75,50,40,11,11
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172604","Kawathal","529205","Kawathal",50,23.15,12,50,2,3
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172652","Utrada","529136","Utrada",83,32.42,13,25,12,147
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172613","Konad","529214","Konad",25,11.68,11,12,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172618","Mangrul Pr Kherda","529216","Mangrul Pr Kherda",130,17.33,36,50,36,27
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172575","Bhokar","529191","Bhokar",251,46.74,1,1,18,18
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172641","Shelodi","529133","Shelodi",200,56.82,0,6,25,6
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172646","Sonewadi","529179","Sonewadi",235,51.09,1,235,45,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172616","Malgi","529209","Malagi",350,87.5,38,350,22,12
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172596","Hatni","529181","Hatni",100,28.01,0,150,70,40
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172642","Shelsur","529089","Shelsur",254,48.38,0,241,60,8
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172569","Asola Prkherda","529223","Asola Pr.Kherda",161,31.82,6,3,0,5
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172655","Warkhed","529126","Warkhed",30,8.57,15,45,70,45
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172655","Warkhed","529127","Gondhankhed Pr. Kherda",1,100,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172655","Warkhed","529139","Borakhedi",3,75,1,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172636","Sawna","529161","Sawna",658,62.61,55,496,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172582","Dahigaon","529137","Dahigaon",154,21.27,4,0,148,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172580","Chandanpur","529206","Chandanpur",200,73.53,24,130,12,12
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172648","Takarkhedmuslim Pramdapur","529114","Takarkhed (Muslim Pr.Amdapur)",65,14.44,12,65,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172648","Takarkhedmuslim Pramdapur","529118","Ainkhed",100,66.67,7,24,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172643","Shelud","529164","Palaskhed Jayanti",50,25,2,80,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172643","Shelud","529165","Shelud",50,5.26,0,0,3,86
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172647","Takarkhed Helga","529093","Takarkhed Helga",105,5.25,52,11,50,11
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172570","Berala","529198","Berala",60,15,10,20,15,5
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172589","Diwathana","529167","Diwathana",280,87.5,5,245,2,6
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172589","Diwathana","529168","Beldari",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172579","Bramhapuri","529162","Girola",37,34.26,1,25,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172579","Bramhapuri","529175","Kolari",39,54.93,0,39,0,39
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172579","Bramhapuri","529177","Bramhapuri",95,29.78,9,86,9,86
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172633","Rohada","529211","Rohada",135,43.55,5,150,6,200
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172615","Malgani","529182","Malgani",150,35.29,10,5,15,8
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172568","Antri Koli","529184","Waghapur",10,6.21,0,100,3,100
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172568","Antri Koli","529185","Antri Koli",184,58.6,5,184,6,37
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172608","Khor","529173","Khor",7,1.75,180,5,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172640","Shelgaon Jahangir","529143","Anwi",30,15.79,10,20,10,10
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172640","Shelgaon Jahangir","529144","Shelgaon Jahangir",60,25,10,20,10,10
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172588","Dhotra Naik","529107","Dhotra Naik",240,68.57,80,350,6,350
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172588","Dhotra Naik","529108","Hiwara Naik",40,41.67,30,42,5,6
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172654","Walti","529163","Walti",100,13.7,4,10,40,100
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172563","Amkhed","529202","Amkhed",256,42.67,15,285,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172586","Dhodap","529158","Palaskhed Sapkal",20,19.42,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172586","Dhodap","529159","Dhodap",55,13.75,55,55,55,55
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172609","Kinhi Naik","529109","Kinhi Naik",300,60,200,200,30,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172593","Gangalgaon","529204","Gangalgaon",50,7.55,200,300,50,50
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172626","Naigaon Bk","529153","Naigaon Bk.",50,13.23,5,2,2,1
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172567","Antri Khedekar","529225","Antri Khedekar",4,0.6,0,500,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172564","Amona","529215","Amona",100,21.05,10,100,10,15
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172621","Mera Kh","529224","Mera Kh.",572,69.42,91,67,30,824
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172622","Misalwadi","529219","Misalwadi",40,15.87,2,32,2,18
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172603","Kavhala","529094","Kavhala",366,68.16,12,50,136,50
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172603","Kavhala","529113","Sawarkhed Najik",100,51.28,52,36,38,50
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172583","Dasala","529095","Dasala",245,64.47,18,260,15,5
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172630","Peth","529169","Peth",215,39.52,210,50,120,120
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172571","Bhalgaon","529199","Bhalgaon",40,8.53,2,2,2,2
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172656","Yewata","529197","Yewata",241,59.21,0,0,78,45
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172631","Pimparkhedpramdapur","529120","Dhuma",2,25,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172631","Pimparkhedpramdapur","529121","Haralkhed",40,19.51,2,2,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172631","Pimparkhedpramdapur","529122","Karkheda",20,10.31,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172631","Pimparkhedpramdapur","529123","Pimparkhed Pr.Amdapur",50,16.23,2,10,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172561","Ambashi","529203","Ambashi",270,49.27,3,3,2,270
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172607","Khandala Makardhwaj","529172","Khandala Makardhwaj",120,23.08,0,0,40,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172625","Muradpur","529210","Muradpur",200,80,22,250,22,12
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172605","Kelwad","529178","Kelwad",370,48.37,7,173,65,263
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172653","Vairagad","529097","Vairagad",255,43.52,20,50,10,50
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172637","Sawangi Gawali","529152","Sawangi Gawali",20,6.94,2,1,3,50
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172619","Mangrul Nawghare","529124","Babhulgaon",3,1.4,5,11,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172619","Mangrul Nawghare","529125","Mangrur Nawghare",0,0,100,30,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172651","Undri","529096","Undri",715,44.14,60,715,50,40
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172594","Godri","529174","Godri",200,28.57,22,31,20,400
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172610","Kinhi Sawadat","529098","Kinhi Sawadad",162,40.7,13,384,42,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172610","Kinhi Sawadat","529099","Kusumba",1,100,1,1,1,1
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172610","Kinhi Sawadat","529100","Kusumbi",1,100,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172598","Isrul","529217","Isrul",30,5.92,16,16,30,98
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172639","Shelgaon Atol","529218","Shelgaon Atol",250,30.86,1,421,200,139
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172572","Bhankhed","529195","Bhankhed.",119,30.28,1,177,22,19
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172572","Bhankhed","529196","Jambhora",99,35.74,1,90,22,21
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172599","Karankhed","529110","Khamkhed",89,74.17,5,89,27,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172599","Karankhed","529111","Gondhankhed",19,70.37,3,19,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172599","Karankhed","529112","Mahattamkhed",5,14.29,0,18,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172599","Karankhed","529134","Karankhed",163,63.92,1,163,16,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172597","Isoli","529130","Isoli",900,52.94,2,220,12,320
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172650","Toranwada","529101","Toranwada",1,0.27,1,1,1,1
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172650","Toranwada","529102","Jamdara",1,0.3,1,1,1,1
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172649","Telhara","529142","Telhara",38,11.34,20,18,4,5
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172602","Katoda","529207","Katoda",29,6.07,14,192,25,12
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172638","Sawargaondukare","529183","Sawargaon Dukare",95,16.41,18,409,105,409
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172585","Dhanori","529128","Sawarkhed Bk.",30,14.85,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172585","Dhanori","529129","Sawarkhed Kh.",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172585","Dhanori","529131","Dhanori",120,42.25,12,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172585","Dhanori","529132","Mungi",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172587","Dhotra Bhangoji","529135","Dhotra Bhangoji",315,57.17,15,28,23,147
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172644","Shindi Harali","529171","Shindi Harali",130,54.85,5,5,5,5
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172574","Bhogawati","529189","Bhogawati",70,48.28,0,140,9,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172574","Bhogawati","529190","Tambulwadi",50,6.49,0,3,2,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172578","Borgaonwasu","529170","Borgaonwasu",45,11.08,42,95,30,15
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172623","Mohadari","529103","Mohadari",100,33.67,6,3,0,7
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172623","Mohadari","529104","Medsing",29,50,12,5,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172623","Mohadari","529105","Asola Naik",94,44.13,3,0,10,5
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172623","Mohadari","529106","Vardada",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172591","Dongargaon","529155","Dongargaon",200,67.8,100,200,120,100
"2020","27","Maharashtra","472","Buldhana","4340","Chikhli","172591","Dongargaon","529156","Kotkhed",2,2,2,2,2,2
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172716","Dadulgaon","528254","Gaulkhed",7,10.14,7,2,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172716","Dadulgaon","528255","Dadulgaon",15,4.45,20,12,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172751","Wadgaon Patan","528208","Wadgaon Patan",12,4.44,12,12,12,12
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172751","Wadgaon Patan","528217","Parasharampur",10,7.14,12,8,7,7
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172751","Wadgaon Patan","528218","Patan",7,10,7,7,7,7
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172741","Pimpri Khodri","528241","Pimpri Khodri",72,29.39,45,11,1,34
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172749","Umapur","528158","Gultura",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172749","Umapur","528160","Umapur",300,81.52,13,14,5,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172749","Umapur","528161","Garpeth",22,23.66,17,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172749","Umapur","528162","Raipur",77,91.67,5,20,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172749","Umapur","528163","Hanwatkhed",82,67.21,40,13,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172753","Zadegaon","528258","Zadegaon",220,64.52,5,8,11,53
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172747","Takli Paraskar","528262","Takli Khasa",9,13.24,7,11,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172747","Takli Paraskar","528263","Takli Paraskar",10,6.17,14,21,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172712","Bhingara","528151","Khilmapur",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172712","Bhingara","528157","Bhingara",110,39.57,22,30,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172712","Bhingara","528159","Dhormarla",1,100,1,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172743","Satali","528260","Satli",167,54.4,21,12,12,14
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172707","Adol Bk","528252","Sultanpur",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172717","Dhanora","528192","Dhanora",200,22.42,97,437,15,60
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172717","Dhanora","528193","Dautpur",33,76.74,12,16,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172708","Akola Kd","528243","Akola Kh.",38,8.74,11,62,8,180
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172710","Bhendwad Bk","528237","Bhendwad Bk.",50,7.68,36,78,21,34
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172750","Wadgaon Gad","528189","Wadwanal",1,100,1,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172750","Wadgaon Gad","528190","Hashampur",20,6.29,12,3,5,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172750","Wadgaon Gad","528191","Wadgaongad",32,6.69,10,32,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172750","Wadgaon Gad","528201","Islampur",78,24.22,3,6,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172714","Borala Kd","528212","Muradabad",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172714","Borala Kd","528213","Borala Kh.",12,4.46,36,80,20,18
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172714","Borala Kd","528214","Devhari",0,0,0,0,0,0
"2020","27","Maharashtra","472","Buldhana","4342","Jalgaonjamod","172730","Kuwardeo","528152","Ambabari",1,100,1,1,0,0
